matched_group_id,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,Domain,ConceptA,ConceptB,Target1,Target2,reference_order_id,target_negation_pattern_id,distance_standard_id,probe_id,probe_version,probe_type,original_baseline_probe_id,context_form_id,reference_form_id,condition_id,body_comparison_available,body_reference_type,body_reference,evidence_type,ContextType,ContextDiff,TargetDiff,prefix_text,close_location_sentence,far_location_sentence,Context1,Context2,correct_target_for_context1,correct_target_for_context2,close_evidence_type,far_evidence_type,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_field__name_3__obj_ball,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_ball,ball,,,spatial-relations,close,far,The ball is close to Omar.,The ball is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_ball__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_field__name_3__obj_ball__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Omar stands at one end of a large playing field.,The ball rests immediately beside Omar.,The entire length of a large playing field separates the ball from Omar.,Omar stands at one end of a large playing field. The ball rests immediately beside Omar.,Omar stands at one end of a large playing field. The entire length of a large playing field separates the ball from Omar.,Target1,Target2,proximity_word,physical_arrangement,16,88,23,121,6,26,6,26,113
person_field__name_3__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Omar.,The cone is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_cone__placement__compact,1.0,close_far_context_and_body_reference,person_field__name_3__obj_cone__baseline,compact,placement,placement__compact,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,,The cone rests immediately beside Omar's feet.,The entire length of a large playing field separates the cone from Omar.,The cone rests immediately beside Omar's feet.,The entire length of a large playing field separates the cone from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,8,46,13,72,6,26,6,26,114
person_field__name_3__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Omar.,The cone is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_cone__placement__setting,1.0,close_far_context_and_body_reference,person_field__name_3__obj_cone__baseline,setting,placement,placement__setting,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,Omar stands on a playing field.,The cone rests immediately beside Omar's feet.,The entire length of a large playing field separates the cone from Omar.,Omar stands on a playing field. The cone rests immediately beside Omar's feet.,Omar stands on a playing field. The entire length of a large playing field separates the cone from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,14,78,19,104,6,26,6,26,115
person_field__name_3__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Omar.,The cone is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_cone__placement__endpoint,1.0,close_far_context_and_body_reference,person_field__name_3__obj_cone__baseline,endpoint,placement,placement__endpoint,True,body_part,feet,physical_arrangement,indirect,location phrase contrast,concept swap,Omar stands at one end of a large playing field.,The cone rests immediately beside Omar's feet.,The entire length of a large playing field separates the cone from Omar.,Omar stands at one end of a large playing field. The cone rests immediately beside Omar's feet.,Omar stands at one end of a large playing field. The entire length of a large playing field separates the cone from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,18,95,23,121,6,26,6,26,116
person_field__name_3__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Omar.,The cone is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_cone__person_direct__compact,1.0,close_far_context_and_body_reference,person_field__name_3__obj_cone__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The cone rests immediately beside Omar.,The entire length of a large playing field separates the cone from Omar.,The cone rests immediately beside Omar.,The entire length of a large playing field separates the cone from Omar.,Target1,Target2,proximity_word,physical_arrangement,6,39,13,72,6,26,6,26,117
person_field__name_3__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Omar.,The cone is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_cone__person_direct__setting,1.0,close_far_context_and_body_reference,person_field__name_3__obj_cone__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Omar stands on a playing field.,The cone rests immediately beside Omar.,The entire length of a large playing field separates the cone from Omar.,Omar stands on a playing field. The cone rests immediately beside Omar.,Omar stands on a playing field. The entire length of a large playing field separates the cone from Omar.,Target1,Target2,proximity_word,physical_arrangement,12,71,19,104,6,26,6,26,118
person_field__name_3__obj_cone,person_field,endpoints,person_field,large playing field,person_object,name_3,Omar,obj_cone,cone,,,spatial-relations,close,far,The cone is close to Omar.,The cone is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_field__name_3__obj_cone__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_field__name_3__obj_cone__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Omar stands at one end of a large playing field.,The cone rests immediately beside Omar.,The entire length of a large playing field separates the cone from Omar.,Omar stands at one end of a large playing field. The cone rests immediately beside Omar.,Omar stands at one end of a large playing field. The entire length of a large playing field separates the cone from Omar.,Target1,Target2,proximity_word,physical_arrangement,16,88,23,121,6,26,6,26,119
person_platform__name_0__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Maya.,The suitcase is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_suitcase__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_suitcase__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The suitcase rests immediately beside Maya's ankle.,The full length of a long train platform separates the suitcase from Maya.,The suitcase rests immediately beside Maya's ankle.,The full length of a long train platform separates the suitcase from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,8,51,13,74,6,30,6,30,120
person_platform__name_0__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Maya.,The suitcase is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_suitcase__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_suitcase__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Maya stands on a train platform.,The suitcase rests immediately beside Maya's ankle.,The full length of a long train platform separates the suitcase from Maya.,Maya stands on a train platform. The suitcase rests immediately beside Maya's ankle.,Maya stands on a train platform. The full length of a long train platform separates the suitcase from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,14,84,19,107,6,30,6,30,121
person_platform__name_0__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Maya.,The suitcase is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_suitcase__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_suitcase__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Maya stands at one end of a long train platform.,The suitcase rests immediately beside Maya's ankle.,The full length of a long train platform separates the suitcase from Maya.,Maya stands at one end of a long train platform. The suitcase rests immediately beside Maya's ankle.,Maya stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,18,100,23,123,6,30,6,30,122
person_platform__name_0__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Maya.,The suitcase is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_suitcase__person_direct__compact,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_suitcase__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The suitcase rests immediately beside Maya.,The full length of a long train platform separates the suitcase from Maya.,The suitcase rests immediately beside Maya.,The full length of a long train platform separates the suitcase from Maya.,Target1,Target2,proximity_word,physical_arrangement,6,43,13,74,6,30,6,30,123
person_platform__name_0__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Maya.,The suitcase is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_suitcase__person_direct__setting,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_suitcase__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Maya stands on a train platform.,The suitcase rests immediately beside Maya.,The full length of a long train platform separates the suitcase from Maya.,Maya stands on a train platform. The suitcase rests immediately beside Maya.,Maya stands on a train platform. The full length of a long train platform separates the suitcase from Maya.,Target1,Target2,proximity_word,physical_arrangement,12,76,19,107,6,30,6,30,124
person_platform__name_0__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Maya.,The suitcase is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_suitcase__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_suitcase__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Maya stands at one end of a long train platform.,The suitcase rests immediately beside Maya.,The full length of a long train platform separates the suitcase from Maya.,Maya stands at one end of a long train platform. The suitcase rests immediately beside Maya.,Maya stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Maya.,Target1,Target2,proximity_word,physical_arrangement,16,92,23,123,6,30,6,30,125
person_platform__name_0__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Maya.,The backpack is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_backpack__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_backpack__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The backpack rests immediately beside Maya's ankle.,The full length of a long train platform separates the backpack from Maya.,The backpack rests immediately beside Maya's ankle.,The full length of a long train platform separates the backpack from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,8,51,13,74,6,30,6,30,126
person_platform__name_0__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Maya.,The backpack is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_backpack__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_backpack__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Maya stands on a train platform.,The backpack rests immediately beside Maya's ankle.,The full length of a long train platform separates the backpack from Maya.,Maya stands on a train platform. The backpack rests immediately beside Maya's ankle.,Maya stands on a train platform. The full length of a long train platform separates the backpack from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,14,84,19,107,6,30,6,30,127
person_platform__name_0__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Maya.,The backpack is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_backpack__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_backpack__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Maya stands at one end of a long train platform.,The backpack rests immediately beside Maya's ankle.,The full length of a long train platform separates the backpack from Maya.,Maya stands at one end of a long train platform. The backpack rests immediately beside Maya's ankle.,Maya stands at one end of a long train platform. The full length of a long train platform separates the backpack from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,18,100,23,123,6,30,6,30,128
person_platform__name_0__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Maya.,The backpack is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_backpack__person_direct__compact,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_backpack__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The backpack rests immediately beside Maya.,The full length of a long train platform separates the backpack from Maya.,The backpack rests immediately beside Maya.,The full length of a long train platform separates the backpack from Maya.,Target1,Target2,proximity_word,physical_arrangement,6,43,13,74,6,30,6,30,129
person_platform__name_0__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Maya.,The backpack is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_backpack__person_direct__setting,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_backpack__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Maya stands on a train platform.,The backpack rests immediately beside Maya.,The full length of a long train platform separates the backpack from Maya.,Maya stands on a train platform. The backpack rests immediately beside Maya.,Maya stands on a train platform. The full length of a long train platform separates the backpack from Maya.,Target1,Target2,proximity_word,physical_arrangement,12,76,19,107,6,30,6,30,130
person_platform__name_0__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_0,Maya,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Maya.,The backpack is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_0__obj_backpack__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_0__obj_backpack__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Maya stands at one end of a long train platform.,The backpack rests immediately beside Maya.,The full length of a long train platform separates the backpack from Maya.,Maya stands at one end of a long train platform. The backpack rests immediately beside Maya.,Maya stands at one end of a long train platform. The full length of a long train platform separates the backpack from Maya.,Target1,Target2,proximity_word,physical_arrangement,16,92,23,123,6,30,6,30,131
person_platform__name_1__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Jesse.,The suitcase is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_suitcase__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_suitcase__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The suitcase rests immediately beside Jesse's ankle.,The full length of a long train platform separates the suitcase from Jesse.,The suitcase rests immediately beside Jesse's ankle.,The full length of a long train platform separates the suitcase from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,8,52,13,75,6,31,6,31,132
person_platform__name_1__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Jesse.,The suitcase is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_suitcase__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_suitcase__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse stands on a train platform.,The suitcase rests immediately beside Jesse's ankle.,The full length of a long train platform separates the suitcase from Jesse.,Jesse stands on a train platform. The suitcase rests immediately beside Jesse's ankle.,Jesse stands on a train platform. The full length of a long train platform separates the suitcase from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,14,86,19,109,6,31,6,31,133
person_platform__name_1__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Jesse.,The suitcase is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_suitcase__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_suitcase__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse stands at one end of a long train platform.,The suitcase rests immediately beside Jesse's ankle.,The full length of a long train platform separates the suitcase from Jesse.,Jesse stands at one end of a long train platform. The suitcase rests immediately beside Jesse's ankle.,Jesse stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,18,102,23,125,6,31,6,31,134
person_platform__name_1__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Jesse.,The suitcase is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_suitcase__person_direct__compact,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_suitcase__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The suitcase rests immediately beside Jesse.,The full length of a long train platform separates the suitcase from Jesse.,The suitcase rests immediately beside Jesse.,The full length of a long train platform separates the suitcase from Jesse.,Target1,Target2,proximity_word,physical_arrangement,6,44,13,75,6,31,6,31,135
person_platform__name_1__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Jesse.,The suitcase is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_suitcase__person_direct__setting,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_suitcase__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Jesse stands on a train platform.,The suitcase rests immediately beside Jesse.,The full length of a long train platform separates the suitcase from Jesse.,Jesse stands on a train platform. The suitcase rests immediately beside Jesse.,Jesse stands on a train platform. The full length of a long train platform separates the suitcase from Jesse.,Target1,Target2,proximity_word,physical_arrangement,12,78,19,109,6,31,6,31,136
person_platform__name_1__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Jesse.,The suitcase is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_suitcase__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_suitcase__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Jesse stands at one end of a long train platform.,The suitcase rests immediately beside Jesse.,The full length of a long train platform separates the suitcase from Jesse.,Jesse stands at one end of a long train platform. The suitcase rests immediately beside Jesse.,Jesse stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Jesse.,Target1,Target2,proximity_word,physical_arrangement,16,94,23,125,6,31,6,31,137
person_platform__name_1__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Jesse.,The backpack is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_backpack__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_backpack__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The backpack rests immediately beside Jesse's ankle.,The full length of a long train platform separates the backpack from Jesse.,The backpack rests immediately beside Jesse's ankle.,The full length of a long train platform separates the backpack from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,8,52,13,75,6,31,6,31,138
person_platform__name_1__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Jesse.,The backpack is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_backpack__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_backpack__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse stands on a train platform.,The backpack rests immediately beside Jesse's ankle.,The full length of a long train platform separates the backpack from Jesse.,Jesse stands on a train platform. The backpack rests immediately beside Jesse's ankle.,Jesse stands on a train platform. The full length of a long train platform separates the backpack from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,14,86,19,109,6,31,6,31,139
person_platform__name_1__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Jesse.,The backpack is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_backpack__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_backpack__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse stands at one end of a long train platform.,The backpack rests immediately beside Jesse's ankle.,The full length of a long train platform separates the backpack from Jesse.,Jesse stands at one end of a long train platform. The backpack rests immediately beside Jesse's ankle.,Jesse stands at one end of a long train platform. The full length of a long train platform separates the backpack from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,18,102,23,125,6,31,6,31,140
person_platform__name_1__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Jesse.,The backpack is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_backpack__person_direct__compact,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_backpack__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The backpack rests immediately beside Jesse.,The full length of a long train platform separates the backpack from Jesse.,The backpack rests immediately beside Jesse.,The full length of a long train platform separates the backpack from Jesse.,Target1,Target2,proximity_word,physical_arrangement,6,44,13,75,6,31,6,31,141
person_platform__name_1__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Jesse.,The backpack is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_backpack__person_direct__setting,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_backpack__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Jesse stands on a train platform.,The backpack rests immediately beside Jesse.,The full length of a long train platform separates the backpack from Jesse.,Jesse stands on a train platform. The backpack rests immediately beside Jesse.,Jesse stands on a train platform. The full length of a long train platform separates the backpack from Jesse.,Target1,Target2,proximity_word,physical_arrangement,12,78,19,109,6,31,6,31,142
person_platform__name_1__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_1,Jesse,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Jesse.,The backpack is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_1__obj_backpack__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_1__obj_backpack__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Jesse stands at one end of a long train platform.,The backpack rests immediately beside Jesse.,The full length of a long train platform separates the backpack from Jesse.,Jesse stands at one end of a long train platform. The backpack rests immediately beside Jesse.,Jesse stands at one end of a long train platform. The full length of a long train platform separates the backpack from Jesse.,Target1,Target2,proximity_word,physical_arrangement,16,94,23,125,6,31,6,31,143
person_platform__name_2__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Li.,The suitcase is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_suitcase__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_suitcase__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The suitcase rests immediately beside Li's ankle.,The full length of a long train platform separates the suitcase from Li.,The suitcase rests immediately beside Li's ankle.,The full length of a long train platform separates the suitcase from Li.,Target1,Target2,physical_arrangement,physical_arrangement,8,49,13,72,6,28,6,28,144
person_platform__name_2__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Li.,The suitcase is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_suitcase__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_suitcase__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Li stands on a train platform.,The suitcase rests immediately beside Li's ankle.,The full length of a long train platform separates the suitcase from Li.,Li stands on a train platform. The suitcase rests immediately beside Li's ankle.,Li stands on a train platform. The full length of a long train platform separates the suitcase from Li.,Target1,Target2,physical_arrangement,physical_arrangement,14,80,19,103,6,28,6,28,145
person_platform__name_2__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Li.,The suitcase is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_suitcase__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_suitcase__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Li stands at one end of a long train platform.,The suitcase rests immediately beside Li's ankle.,The full length of a long train platform separates the suitcase from Li.,Li stands at one end of a long train platform. The suitcase rests immediately beside Li's ankle.,Li stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Li.,Target1,Target2,physical_arrangement,physical_arrangement,18,96,23,119,6,28,6,28,146
person_platform__name_2__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Li.,The suitcase is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_suitcase__person_direct__compact,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_suitcase__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The suitcase rests immediately beside Li.,The full length of a long train platform separates the suitcase from Li.,The suitcase rests immediately beside Li.,The full length of a long train platform separates the suitcase from Li.,Target1,Target2,proximity_word,physical_arrangement,6,41,13,72,6,28,6,28,147
person_platform__name_2__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Li.,The suitcase is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_suitcase__person_direct__setting,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_suitcase__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands on a train platform.,The suitcase rests immediately beside Li.,The full length of a long train platform separates the suitcase from Li.,Li stands on a train platform. The suitcase rests immediately beside Li.,Li stands on a train platform. The full length of a long train platform separates the suitcase from Li.,Target1,Target2,proximity_word,physical_arrangement,12,72,19,103,6,28,6,28,148
