match_type,probe_id_a,probe_id_b,expected_gold_change,scene_cluster_id
entity_pair_id,event__target_cross_forward__numeric__a_b__target_first__target_first__decreasing__none,event__target_cross_forward__numeric__maya_eli__target_first__target_first__decreasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__numeric__a_b__reference_first__target_first__increasing__none,event__target_cross_forward__numeric__maya_eli__reference_first__target_first__increasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__numeric__a_b__reference_first__target_first__decreasing__none,event__target_cross_forward__numeric__maya_eli__reference_first__target_first__decreasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__numeric__a_b__target_first__reference_first__increasing__none,event__target_cross_forward__numeric__maya_eli__target_first__reference_first__increasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__numeric__a_b__target_first__reference_first__decreasing__none,event__target_cross_forward__numeric__maya_eli__target_first__reference_first__decreasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__numeric__a_b__reference_first__reference_first__increasing__none,event__target_cross_forward__numeric__maya_eli__reference_first__reference_first__increasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__numeric__a_b__reference_first__reference_first__decreasing__none,event__target_cross_forward__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__target_cross_forward__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,target_cross_forward
entity_pair_id,event__target_cross_forward__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__target_cross_forward__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,target_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__target_first__target_first__increasing__none,event__reference_cross_forward__numeric__maya_eli__target_first__target_first__increasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__target_first__target_first__decreasing__none,event__reference_cross_forward__numeric__maya_eli__target_first__target_first__decreasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__reference_first__target_first__increasing__none,event__reference_cross_forward__numeric__maya_eli__reference_first__target_first__increasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__reference_first__target_first__decreasing__none,event__reference_cross_forward__numeric__maya_eli__reference_first__target_first__decreasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__target_first__reference_first__increasing__none,event__reference_cross_forward__numeric__maya_eli__target_first__reference_first__increasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__target_first__reference_first__decreasing__none,event__reference_cross_forward__numeric__maya_eli__target_first__reference_first__decreasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__reference_first__reference_first__increasing__none,event__reference_cross_forward__numeric__maya_eli__reference_first__reference_first__increasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__numeric__a_b__reference_first__reference_first__decreasing__none,event__reference_cross_forward__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__reference_cross_forward__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,reference_cross_forward
entity_pair_id,event__reference_cross_forward__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__reference_cross_forward__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,reference_cross_forward
entity_pair_id,event__approach_without_crossing__numeric__a_b__target_first__target_first__increasing__none,event__approach_without_crossing__numeric__maya_eli__target_first__target_first__increasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__target_first__target_first__decreasing__none,event__approach_without_crossing__numeric__maya_eli__target_first__target_first__decreasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__reference_first__target_first__increasing__none,event__approach_without_crossing__numeric__maya_eli__reference_first__target_first__increasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__reference_first__target_first__decreasing__none,event__approach_without_crossing__numeric__maya_eli__reference_first__target_first__decreasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__target_first__reference_first__increasing__none,event__approach_without_crossing__numeric__maya_eli__target_first__reference_first__increasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__target_first__reference_first__decreasing__none,event__approach_without_crossing__numeric__maya_eli__target_first__reference_first__decreasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__reference_first__reference_first__increasing__none,event__approach_without_crossing__numeric__maya_eli__reference_first__reference_first__increasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__numeric__a_b__reference_first__reference_first__decreasing__none,event__approach_without_crossing__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__approach_without_crossing__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,approach_without_crossing
entity_pair_id,event__approach_without_crossing__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__approach_without_crossing__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,approach_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__target_first__target_first__increasing__none,event__recede_without_crossing__numeric__maya_eli__target_first__target_first__increasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__target_first__target_first__decreasing__none,event__recede_without_crossing__numeric__maya_eli__target_first__target_first__decreasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__reference_first__target_first__increasing__none,event__recede_without_crossing__numeric__maya_eli__reference_first__target_first__increasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__reference_first__target_first__decreasing__none,event__recede_without_crossing__numeric__maya_eli__reference_first__target_first__decreasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__target_first__reference_first__increasing__none,event__recede_without_crossing__numeric__maya_eli__target_first__reference_first__increasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__target_first__reference_first__decreasing__none,event__recede_without_crossing__numeric__maya_eli__target_first__reference_first__decreasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__reference_first__reference_first__increasing__none,event__recede_without_crossing__numeric__maya_eli__reference_first__reference_first__increasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__numeric__a_b__reference_first__reference_first__decreasing__none,event__recede_without_crossing__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__recede_without_crossing__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,recede_without_crossing
entity_pair_id,event__recede_without_crossing__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__recede_without_crossing__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,recede_without_crossing
entity_pair_id,event__both_same_direction__numeric__a_b__target_first__target_first__increasing__none,event__both_same_direction__numeric__maya_eli__target_first__target_first__increasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__target_first__target_first__decreasing__none,event__both_same_direction__numeric__maya_eli__target_first__target_first__decreasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__reference_first__target_first__increasing__none,event__both_same_direction__numeric__maya_eli__reference_first__target_first__increasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__reference_first__target_first__decreasing__none,event__both_same_direction__numeric__maya_eli__reference_first__target_first__decreasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__target_first__reference_first__increasing__none,event__both_same_direction__numeric__maya_eli__target_first__reference_first__increasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__target_first__reference_first__decreasing__none,event__both_same_direction__numeric__maya_eli__target_first__reference_first__decreasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__reference_first__reference_first__increasing__none,event__both_same_direction__numeric__maya_eli__reference_first__reference_first__increasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__numeric__a_b__reference_first__reference_first__decreasing__none,event__both_same_direction__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__both_same_direction__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,both_same_direction
entity_pair_id,event__both_same_direction__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__both_same_direction__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,both_same_direction
entity_pair_id,event__both_opposite_preserved__numeric__a_b__target_first__target_first__increasing__none,event__both_opposite_preserved__numeric__maya_eli__target_first__target_first__increasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__target_first__target_first__decreasing__none,event__both_opposite_preserved__numeric__maya_eli__target_first__target_first__decreasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__reference_first__target_first__increasing__none,event__both_opposite_preserved__numeric__maya_eli__reference_first__target_first__increasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__reference_first__target_first__decreasing__none,event__both_opposite_preserved__numeric__maya_eli__reference_first__target_first__decreasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__target_first__reference_first__increasing__none,event__both_opposite_preserved__numeric__maya_eli__target_first__reference_first__increasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__target_first__reference_first__decreasing__none,event__both_opposite_preserved__numeric__maya_eli__target_first__reference_first__decreasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__reference_first__reference_first__increasing__none,event__both_opposite_preserved__numeric__maya_eli__reference_first__reference_first__increasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__numeric__a_b__reference_first__reference_first__decreasing__none,event__both_opposite_preserved__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__both_opposite_preserved__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,both_opposite_preserved
entity_pair_id,event__both_opposite_preserved__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__both_opposite_preserved__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,both_opposite_preserved
entity_pair_id,event__both_reverse__numeric__a_b__target_first__target_first__increasing__none,event__both_reverse__numeric__maya_eli__target_first__target_first__increasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__target_first__target_first__decreasing__none,event__both_reverse__numeric__maya_eli__target_first__target_first__decreasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__reference_first__target_first__increasing__none,event__both_reverse__numeric__maya_eli__reference_first__target_first__increasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__reference_first__target_first__decreasing__none,event__both_reverse__numeric__maya_eli__reference_first__target_first__decreasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__target_first__reference_first__increasing__none,event__both_reverse__numeric__maya_eli__target_first__reference_first__increasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__target_first__reference_first__decreasing__none,event__both_reverse__numeric__maya_eli__target_first__reference_first__decreasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__reference_first__reference_first__increasing__none,event__both_reverse__numeric__maya_eli__reference_first__reference_first__increasing__none,False,both_reverse
entity_pair_id,event__both_reverse__numeric__a_b__reference_first__reference_first__decreasing__none,event__both_reverse__numeric__maya_eli__reference_first__reference_first__decreasing__none,False,both_reverse
entity_pair_id,event__both_reverse__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,event__both_reverse__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,both_reverse
entity_pair_id,event__both_reverse__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,event__both_reverse__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,both_reverse
entity_pair_id,control__direct_labels__direct_label__a_b__target_first__template_specific__not_applicable__none,control__direct_labels__direct_label__maya_eli__target_first__template_specific__not_applicable__none,False,direct_labels
entity_pair_id,observer_turn__observer_turn_front__initial_relation_then_action__a_b__target_first__template_specific__implicit_initial_facing__none,observer_turn__observer_turn_front__initial_relation_then_action__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,observer_turn_front_behind
entity_pair_id,observer_turn__observer_turn_behind__initial_relation_then_action__a_b__target_first__template_specific__implicit_initial_facing__none,observer_turn__observer_turn_behind__initial_relation_then_action__maya_eli__target_first__template_specific__implicit_initial_facing__none,False,observer_turn_front_behind
entity_pair_id,control__direct_labels__direct_label__a_b__reference_first__template_specific__not_applicable__none,control__direct_labels__direct_label__maya_eli__reference_first__template_specific__not_applicable__none,False,direct_labels
entity_pair_id,observer_turn__observer_turn_front__initial_relation_then_action__a_b__reference_first__template_specific__implicit_initial_facing__none,observer_turn__observer_turn_front__initial_relation_then_action__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,observer_turn_front_behind
entity_pair_id,observer_turn__observer_turn_behind__initial_relation_then_action__a_b__reference_first__template_specific__implicit_initial_facing__none,observer_turn__observer_turn_behind__initial_relation_then_action__maya_eli__reference_first__template_specific__implicit_initial_facing__none,False,observer_turn_front_behind
anchor,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__toward_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__toward_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__toward_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__toward_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__toward_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__toward_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__toward_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__toward_anchor__door,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__toward_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__away_from_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__a_b__target_first__template_specific__away_from_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__away_from_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__a_b__reference_first__template_specific__away_from_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__away_from_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__maya_eli__target_first__template_specific__away_from_anchor__window,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__away_from_anchor__gate,False,static_adjacent
anchor,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__away_from_anchor__door,event__static_adjacent__nonnumeric__maya_eli__reference_first__template_specific__away_from_anchor__window,False,static_adjacent
