reference_probe_id,variant_probe_id,control,scene_id,context_structure,target_order
worn_jacket_pocket__name_0__obj_coin__physical_placement_fronted__person_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_0__obj_coin__direct_label__person_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_0__obj_coin__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_0__obj_coin__physical_placement__person_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_0__obj_coin__direct_label__object_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_0__obj_coin__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_0__obj_coin__physical_placement__object_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__person_first,worn_jacket_pocket__name_0__obj_coin__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_0__obj_marble__direct_label__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_0__obj_marble__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_0__obj_marble__direct_label__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_0__obj_marble__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_0__obj_marble__physical_placement__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_0__obj_marble__direct_label__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_0__obj_marble__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_0__obj_marble__physical_placement__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_0__obj_marble__direct_label__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_0__obj_marble__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_0__obj_marble__physical_placement__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_0__obj_marble__direct_label__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_0__obj_marble__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_0__obj_marble__physical_placement__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_0__obj_marble__direct_label__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_0__obj_marble__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_0__obj_marble__physical_placement__object_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__person_first,worn_jacket_pocket__name_0__obj_marble__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_0__obj_pebble__direct_label__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_0__obj_pebble__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_0__obj_pebble__direct_label__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_0__obj_pebble__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_0__obj_pebble__direct_label__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_0__obj_pebble__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_0__obj_pebble__direct_label__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_0__obj_pebble__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_0__obj_pebble__direct_label__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_0__obj_pebble__proximity_paraphrase__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_0__obj_pebble__direct_label__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_0__obj_pebble__proximity_paraphrase__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement__object_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__person_first,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_key__direct_label__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_key__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_key__direct_label__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_key__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_key__direct_label__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_key__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_key__direct_label__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_key__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_key__direct_label__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_key__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_key__direct_label__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_key__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__person_first,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_coin__direct_label__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_coin__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_coin__direct_label__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_coin__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_coin__direct_label__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_coin__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_coin__direct_label__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_coin__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_coin__direct_label__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_coin__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_coin__direct_label__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_coin__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__person_first,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_marble__direct_label__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_marble__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_marble__direct_label__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_marble__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_marble__direct_label__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_marble__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_marble__direct_label__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_marble__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_marble__direct_label__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_marble__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_marble__direct_label__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_marble__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__person_first,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_pebble__direct_label__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_pebble__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_1__obj_pebble__direct_label__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_pebble__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_1__obj_pebble__direct_label__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_pebble__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_1__obj_pebble__direct_label__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_pebble__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_1__obj_pebble__direct_label__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_pebble__proximity_paraphrase__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_1__obj_pebble__direct_label__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_1__obj_pebble__proximity_paraphrase__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__person_first,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_2__obj_key__direct_label__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_2__obj_key__proximity_paraphrase__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_2__obj_key__direct_label__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_2__obj_key__proximity_paraphrase__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_2__obj_key__direct_label__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_2__obj_key__proximity_paraphrase__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
shared_control__name_2__obj_key__direct_label__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,object_first
shared_control__name_2__obj_key__proximity_paraphrase__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,context_order,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first,target_order,worn_jacket_pocket,fronted_location,object_first
shared_control__name_2__obj_key__direct_label__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,person_first
shared_control__name_2__obj_key__proximity_paraphrase__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,context_order,worn_jacket_pocket,person_subject,person_first
shared_control__name_2__obj_key__direct_label__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first,evidence_from_direct_label,worn_jacket_pocket,person_subject,object_first
shared_control__name_2__obj_key__proximity_paraphrase__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first,context_order,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first,target_order,worn_jacket_pocket,person_subject,object_first
shared_control__name_2__obj_coin__direct_label__person_first,worn_jacket_pocket__name_2__obj_coin__physical_placement__person_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,person_first
shared_control__name_2__obj_coin__proximity_paraphrase__person_first,worn_jacket_pocket__name_2__obj_coin__physical_placement__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,person_first
shared_control__name_2__obj_coin__direct_label__object_first,worn_jacket_pocket__name_2__obj_coin__physical_placement__object_first,evidence_from_direct_label,worn_jacket_pocket,object_subject,object_first
shared_control__name_2__obj_coin__proximity_paraphrase__object_first,worn_jacket_pocket__name_2__obj_coin__physical_placement__object_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_coin__physical_placement__person_first,worn_jacket_pocket__name_2__obj_coin__physical_placement__object_first,target_order,worn_jacket_pocket,object_subject,object_first
shared_control__name_2__obj_coin__direct_label__person_first,worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__person_first,evidence_from_direct_label,worn_jacket_pocket,fronted_location,person_first
shared_control__name_2__obj_coin__proximity_paraphrase__person_first,worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__person_first,evidence_from_proximity_paraphrase,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_coin__physical_placement__person_first,worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__person_first,context_order,worn_jacket_pocket,fronted_location,person_first
